date,mean_temp_c_smooth,mean_temp_c_noise
2011-10-16,10.824876865773422,-2.924876865773422
2011-10-17,10.744082370541511,-1.9440823705415102
2011-10-18,10.673540040480736,-1.3735400404807354
2011-10-19,10.596117008845765,-1.996117008845765
2011-10-20,10.50699967007478,-5.00699967007478
2011-10-21,10.441655708889488,-5.141655708889488
2011-10-22,10.391743956169513,-4.691743956169513
2011-10-23,10.32038850233237,-4.6203885023323705
2011-10-24,10.235662320138331,-3.2356623201383314
2011-10-25,10.185206896191106,-0.48520689619110513
2011-10-26,10.126618165462942,1.0733818345370594
2011-10-27,10.072155683211186,0.6278443167888152
2011-10-28,10.027012239354113,1.2729877606458881
2011-10-29,9.991270040380385,0.408729959619615
2011-10-30,9.897763244582332,1.8022367554176686
2011-10-31,9.747505522621916,2.252494477378084
2011-11-01,9.594404786236373,1.5055952137636286
2011-11-02,9.464605839292147,-0.4646058392921475
2011-11-03,9.318601277847932,-1.1186012778479313
2011-11-04,9.199745030579578,-0.7997450305795777
2011-11-05,9.04161418075647,-1.0416141807564703
2011-11-06,8.865759464191358,0.8342405358086431
2011-11-07,8.642243679252205,-0.4422436792522042
2011-11-08,8.435270499996435,-1.1352704999964338
2011-11-09,8.207548809417025,-3.4075488094170243
2011-11-10,7.996941955575547,-4.1969419555755465
2011-11-11,7.806857683764155,-5.406857683764154
2011-11-12,7.649038812183852,-5.049038812183852
2011-11-13,7.481535425091639,-4.681535425091639
2011-11-14,7.283604183706984,-5.883604183706984
2011-11-15,7.104815009543977,-5.404815009543976
2011-11-16,6.88828814317016,-3.2882881431701603
2011-11-17,6.682532321934549,-6.682532321934549
2011-11-18,6.49021033408173,-5.090210334081729
2011-11-19,6.3131288380786605,0.28687116192134
2011-11-20,6.114478687095646,0.18552131290435447
2011-11-21,5.900933607089148,-3.100933607089148
2011-11-22,5.6973625572215925,-3.1973625572215925
2011-11-23,5.532595962687129,-4.532595962687129
2011-11-24,5.370655017611635,-0.07065501761163429
2011-11-25,5.206146569924931,0.49385343007506943
2011-11-26,5.065300585721016,1.9346994142789837
2011-11-27,4.964278343416102,4.335721656583899
2011-11-28,4.83957819389255,1.1604218061074496
2011-11-29,4.684846480772002,-0.7848464807720017
2011-11-30,4.556801432355041,1.3431985676449596
2011-12-01,4.412459769626156,0.5875402303738442
2011-12-02,4.257261788691275,4.442738211308726
2011-12-03,4.1307908559818864,0.9692091440181141
2011-12-04,4.008201621300174,2.8917983786998267
2011-12-05,3.9244381602185,0.3755618397814997
2011-12-06,3.792889009420652,0.007110990579348275
2011-12-07,3.6308997380138477,-0.23089973801384733
2011-12-08,3.449165650326521,1.550834349673479
2011-12-09,3.2786021867323947,3.021397813267606
2011-12-10,3.13854143151881,0.36145856848118996
2011-12-11,3.0012983822158574,-0.6012983822158571
2011-12-12,2.857562867645603,1.142437132354397
